timestamp,image_filename,angry,disgust,fear,happy,sad,surprise,neutral,dominant_emotion
20250421_124030,captured_images\frame_20250421_124030.jpg,36.38518614945577,8.467422974797613e-09,56.2795333529075,0.007504055080451956,6.69518554864102,0.0006261121761183175,0.6319608251648158,fear
2025-04-21T12:40:30.655051,fear,filtered_images/filtered_20250421_124030.jpg
20250421_124034,captured_images\frame_20250421_124034.jpg,0.09233428927251229,9.387306523273728e-06,6.883542164141874,0.005000162986669818,92.66726462039178,0.00016339115844311354,0.3516803076350322,sad
2025-04-21T12:40:34.080037,sad,filtered_images/filtered_20250421_124034.jpg
20250421_124036,captured_images\frame_20250421_124036.jpg,0.38416620732590046,1.8950924868077549e-06,0.1832328140305357,76.27074435600571,1.226671745082348,0.0016346093746065161,21.933555237478643,happy
2025-04-21T12:40:36.229352,happy,filtered_images/filtered_20250421_124036.jpg
20250421_124038,captured_images\frame_20250421_124038.jpg,1.5564286570679542e-05,4.430168322575208e-12,6.849413125564752e-06,99.99536275863647,0.0010677466889319476,1.8873087981319259e-06,0.003544806531863287,happy
2025-04-21T12:40:38.343829,happy,filtered_images/filtered_20250421_124038.jpg
20250421_124040,captured_images\frame_20250421_124040.jpg,10.869724303483963,0.005210462404647842,23.472031950950623,0.047736638225615025,39.889511466026306,0.001199919279315509,25.714585185050964,sad
2025-04-21T12:40:40.992004,sad,filtered_images/filtered_20250421_124040.jpg
20250421_124043,captured_images\frame_20250421_124043.jpg,0.4282462876290083,2.7069751240560436e-05,0.10689639020711184,90.43488502502441,1.594296656548977,0.0037850601074751467,7.431860268115997,happy
2025-04-21T12:40:43.219041,happy,filtered_images/filtered_20250421_124043.jpg
20250421_124045,captured_images\frame_20250421_124045.jpg,28.346668383280537,0.02077458026313515,37.004988611041824,3.6848372182152995,22.125418312872547,0.06433566251535192,8.752974644480625,fear
2025-04-21T12:40:45.567684,fear,filtered_images/filtered_20250421_124045.jpg
20250428_111256,captured_images\frame_20250428_111256.jpg,99.22479982523917,4.669943035300974e-17,0.7752007801205385,1.9519482750079142e-07,5.598641675902167e-10,6.949305006512524e-18,2.005426557337526e-15,angry
2025-04-28T11:12:56.586526,angry,filtered_images/filtered_20250428_111256.jpg
20250428_111300,captured_images\frame_20250428_111300.jpg,18.910480271520584,0.06082974580469778,29.96782601263213,0.28659700259155,39.15793130899294,0.03471286786417748,11.581620683476844,sad
2025-04-28T11:13:00.136688,sad,filtered_images/filtered_20250428_111300.jpg
20250428_111303,captured_images\frame_20250428_111303.jpg,1.7843961715698242,0.003594017107388936,56.18031024932861,2.081901393830776,10.051655769348145,0.020244061306584626,29.877901077270508,fear
2025-04-28T11:13:03.529359,fear,filtered_images/filtered_20250428_111303.jpg
20250428_111307,captured_images\frame_20250428_111307.jpg,0.6123754661530256,8.222254166412313e-06,5.8140140026807785,0.44913035817444324,41.76996052265167,0.0016650328689138405,51.35284662246704,neutral
2025-04-28T11:13:07.246837,neutral,filtered_images/filtered_20250428_111307.jpg
20250428_111311,captured_images\frame_20250428_111311.jpg,24.993637204170227,0.2155439229682088,14.738331735134125,0.12264116667211056,55.899447202682495,0.016710405179765075,4.013684391975403,sad
2025-04-28T11:13:11.987291,sad,filtered_images/filtered_20250428_111311.jpg
20250428_111315,captured_images\frame_20250428_111315.jpg,5.165883898735046,0.015238193736877292,32.25939869880676,0.03155867452733219,26.427292823791504,0.009250200673704967,36.09137833118439,neutral
2025-04-28T11:13:15.868851,neutral,filtered_images/filtered_20250428_111315.jpg
20250428_111319,captured_images\frame_20250428_111319.jpg,0.6016490729422482,0.012485375885732366,12.814219258520692,35.410948346740206,43.94879711284672,0.02359755754425436,7.188296951258546,sad
2025-04-28T11:13:19.331401,sad,filtered_images/filtered_20250428_111319.jpg
20250428_111322,captured_images\frame_20250428_111322.jpg,0.04041395732201636,0.0003009705324075185,0.2735327696427703,92.79502630233765,1.5550819225609303,0.110206741373986,5.225440487265587,happy
2025-04-28T11:13:22.721575,happy,filtered_images/filtered_20250428_111322.jpg
